t,x,y,z,vx,vy,vz
73740,15317.2,12378.3,0,-3.32221,3.41336,0
73750,15271.7,12425.4,0,-3.33322,3.40452,0
73760,15226,12472.3,0,-3.34422,3.39565,0
73770,15180.2,12519.1,0,-3.35519,3.38673,0
73780,15134.2,12565.8,0,-3.36613,3.37776,0
73790,15088.1,12612.4,0,-3.37706,3.36876,0
73800,15041.9,12658.9,0,-3.38796,3.35972,0
73810,14995.4,12705.2,0,-3.39883,3.35063,0
73820,14948.9,12751.4,0,-3.40968,3.3415,0
73830,14902.1,12797.5,0,-3.42051,3.33234,0
73840,14855.3,12843.5,0,-3.43131,3.32313,0
73850,14808.3,12889.3,0,-3.44209,3.31388,0
73860,14761.1,12935,0,-3.45285,3.30459,0
73870,14713.8,12980.6,0,-3.46357,3.29525,0
73880,14666.3,13026,0,-3.47428,3.28588,0
73890,14618.7,13071.3,0,-3.48495,3.27647,0
73900,14570.9,13116.5,0,-3.49561,3.26701,0
73910,14523,13161.6,0,-3.50623,3.25751,0
73920,14475,13206.5,0,-3.51683,3.24798,0
73930,14426.8,13251.3,0,-3.52741,3.2384,0
73940,14378.4,13296,0,-3.53795,3.22878,0
73950,14330,13340.5,0,-3.54848,3.21913,0
73960,14281.3,13385,0,-3.55897,3.20943,0
73970,14232.5,13429.2,0,-3.56944,3.19969,0
73980,14183.6,13473.4,0,-3.57988,3.18991,0
73990,14134.6,13517.4,0,-3.59029,3.18009,0
74000,14085.3,13561.2,0,-3.60068,3.17023,0
74010,14036,13605,0,-3.61103,3.16033,0
74020,13986.5,13648.6,0,-3.62136,3.15039,0
74030,13936.9,13692.1,0,-3.63167,3.14041,0
74040,13887.1,13735.4,0,-3.64194,3.13039,0
74050,13837.2,13778.6,0,-3.65218,3.12033,0
74060,13787.1,13821.6,0,-3.6624,3.11024,0
74070,13736.9,13864.6,0,-3.67259,3.1001,0
74080,13686.5,13907.3,0,-3.68275,3.08992,0
74090,13636.1,13950,0,-3.69288,3.0797,0
74100,13585.4,13992.5,0,-3.70297,3.06945,0
74110,13534.7,14034.8,0,-3.71304,3.05915,0
74120,13483.8,14077,0,-3.72308,3.04882,0
74130,13432.7,14119.1,0,-3.7331,3.03844,0
74140,13381.5,14161.1,0,-3.74308,3.02803,0
74150,13330.2,14202.8,0,-3.75302,3.01758,0
74160,13278.8,14244.5,0,-3.76294,3.00709,0
74170,13227.2,14286,0,-3.77283,2.99656,0
74180,13175.4,14327.4,0,-3.78269,2.98599,0
74190,13123.6,14368.6,0,-3.79252,2.97538,0
74200,13071.6,14409.6,0,-3.80231,2.96474,0
74210,13019.4,14450.6,0,-3.81207,2.95406,0
74220,12967.2,14491.3,0,-3.82181,2.94334,0
74230,12914.8,14532,0,-3.8315,2.93258,0
74240,12862.2,14572.5,0,-3.84117,2.92178,0
74250,12809.6,14612.8,0,-3.85081,2.91094,0
74260,12756.8,14653,0,-3.86041,2.90007,0
74270,12703.8,14693,0,-3.86998,2.88916,0
74280,12650.8,14732.9,0,-3.87952,2.87821,0
74290,12597.6,14772.7,0,-3.88902,2.86723,0
74300,12544.2,14812.2,0,-3.89849,2.8562,0
74310,12490.8,14851.7,0,-3.90793,2.84514,0
74320,12437.2,14891,0,-3.91734,2.83405,0
74330,12383.5,14930.1,0,-3.92671,2.82291,0
74340,12329.6,14969.1,0,-3.93604,2.81174,0
74350,12275.6,15007.9,0,-3.94534,2.80053,0
74360,12221.5,15046.6,0,-3.95461,2.78929,0
74370,12167.3,15085.1,0,-3.96385,2.778,0
74380,12112.9,15123.5,0,-3.97304,2.76669,0
74390,12058.4,15161.7,0,-3.98221,2.75533,0
74400,12003.8,15199.7,0,-3.99134,2.74394,0
74410,11949.1,15237.6,0,-4.00043,2.73252,0
74420,11894.2,15275.4,0,-4.00949,2.72105,0
74430,11839.2,15313,0,-4.01851,2.70955,0
74440,11784.1,15350.4,0,-4.0275,2.69802,0
74450,11728.8,15387.7,0,-4.03645,2.68645,0
74460,11673.5,15424.8,0,-4.04536,2.67484,0
74470,11618,15461.7,0,-4.05424,2.6632,0
74480,11562.4,15498.5,0,-4.06308,2.65153,0
74490,11506.6,15535.2,0,-4.07189,2.63982,0
74500,11450.8,15571.6,0,-4.08066,2.62807,0
74510,11394.8,15608,0,-4.08939,2.61629,0
74520,11338.7,15644.1,0,-4.09808,2.60448,0
74530,11282.5,15680.1,0,-4.10674,2.59263,0
74540,11226.1,15715.9,0,-4.11536,2.58074,0
74550,11169.7,15751.6,0,-4.12394,2.56882,0
74560,11113.1,15787.1,0,-4.13249,2.55687,0
74570,11056.4,15822.4,0,-4.14099,2.54488,0
74580,10999.6,15857.6,0,-4.14946,2.53286,0
74590,10942.7,15892.6,0,-4.15789,2.52081,0
74600,10885.6,15927.4,0,-4.16628,2.50872,0
74610,10828.5,15962.1,0,-4.17463,2.4966,0
74620,10771.2,15996.6,0,-4.18294,2.48444,0
74630,10713.8,16031,0,-4.19122,2.47226,0
74640,10656.3,16065.1,0,-4.19945,2.46004,0
74650,10598.7,16099.2,0,-4.20765,2.44778,0
74660,10540.9,16133,0,-4.2158,2.4355,0
74670,10483.1,16166.7,0,-4.22392,2.42318,0
74680,10425.1,16200.2,0,-4.23199,2.41083,0
74690,10367.1,16233.5,0,-4.24003,2.39844,0
74700,10308.9,16266.7,0,-4.24802,2.38603,0
74710,10250.6,16299.7,0,-4.25598,2.37358,0
74720,10192.2,16332.5,0,-4.26389,2.3611,0
74730,10133.7,16365.1,0,-4.27176,2.34859,0
74740,10075.1,16397.6,0,-4.2796,2.33605,0
74750,10016.4,16429.9,0,-4.28739,2.32347,0
74760,9957.52,16462.1,0,-4.29514,2.31087,0
74770,9898.58,16494,0,-4.30285,2.29823,0
74780,9839.53,16525.8,0,-4.31051,2.28557,0
74790,9780.37,16557.4,0,-4.31814,2.27287,0
74800,9721.11,16588.9,0,-4.32572,2.26014,0
74810,9661.75,16620.1,0,-4.33326,2.24738,0
74820,9602.28,16651.2,0,-4.34076,2.2346,0
74830,9542.71,16682.2,0,-4.34822,2.22178,0
74840,9483.03,16712.9,0,-4.35563,2.20893,0
74850,9423.25,16743.5,0,-4.36301,2.19605,0
74860,9363.37,16773.8,0,-4.37033,2.18315,0
74870,9303.39,16804.1,0,-4.37762,2.17021,0
74880,9243.31,16834.1,0,-4.38486,2.15725,0
74890,9183.12,16863.9,0,-4.39206,2.14425,0
74900,9122.84,16893.6,0,-4.39922,2.13123,0
74910,9062.46,16923.1,0,-4.40633,2.11818,0
74920,9001.98,16952.4,0,-4.4134,2.1051,0
74930,8941.4,16981.6,0,-4.42042,2.09199,0
74940,8880.73,17010.6,0,-4.4274,2.07885,0
74950,8819.95,17039.3,0,-4.43434,2.06569,0
74960,8759.09,17067.9,0,-4.44123,2.0525,0
74970,8698.12,17096.4,0,-4.44808,2.03928,0
74980,8637.06,17124.6,0,-4.45488,2.02603,0
74990,8575.91,17152.6,0,-4.46164,2.01276,0
75000,8514.67,17180.5,0,-4.46836,1.99946,0
75010,8453.33,17208.2,0,-4.47502,1.98613,0
75020,8391.9,17235.7,0,-4.48165,1.97278,0
75030,8330.37,17263,0,-4.48823,1.9594,0
75040,8268.76,17290.2,0,-4.49476,1.94599,0
75050,8207.05,17317.1,0,-4.50125,1.93256,0
75060,8145.26,17343.9,0,-4.50769,1.9191,0
75070,8083.38,17370.5,0,-4.51408,1.90562,0
75080,8021.4,17396.9,0,-4.52043,1.89211,0
75090,7959.34,17423.1,0,-4.52674,1.87857,0
75100,7897.19,17449.2,0,-4.53299,1.86501,0
75110,7834.96,17475,0,-4.5392,1.85143,0
75120,7772.64,17500.7,0,-4.54537,1.83782,0
75130,7710.23,17526.2,0,-4.55149,1.82419,0
75140,7647.74,17551.4,0,-4.55756,1.81053,0
75150,7585.17,17576.5,0,-4.56358,1.79685,0
75160,7522.51,17601.4,0,-4.56956,1.78314,0
75170,7459.77,17626.2,0,-4.57549,1.76941,0
75180,7396.94,17650.7,0,-4.58137,1.75566,0
75190,7334.04,17675.1,0,-4.58721,1.74189,0
75200,7271.05,17699.2,0,-4.59299,1.72809,0
75210,7207.98,17723.2,0,-4.59873,1.71427,0
75220,7144.84,17747,0,-4.60443,1.70042,0
75230,7081.61,17770.5,0,-4.61007,1.68655,0
75240,7018.31,17793.9,0,-4.61567,1.67267,0
75250,6954.93,17817.2,0,-4.62122,1.65876,0
75260,6891.47,17840.2,0,-4.62672,1.64482,0
75270,6827.93,17863,0,-4.63217,1.63087,0
75280,6764.32,17885.6,0,-4.63757,1.61689,0
75290,6700.64,17908.1,0,-4.64293,1.6029,0
75300,6636.88,17930.3,0,-4.64824,1.58888,0
75310,6573.05,17952.4,0,-4.65349,1.57484,0
75320,6509.14,17974.2,0,-4.6587,1.56078,0
75330,6445.16,17995.9,0,-4.66386,1.5467,0
75340,6381.11,18017.4,0,-4.66897,1.5326,0
75350,6316.99,18038.7,0,-4.67404,1.51848,0
75360,6252.8,18059.8,0,-4.67905,1.50434,0
75370,6188.54,18080.7,0,-4.68401,1.49019,0
75380,6124.2,18101.4,0,-4.68892,1.47601,0
75390,6059.81,18121.9,0,-4.69379,1.46181,0
75400,5995.34,18142.2,0,-4.6986,1.4476,0
75410,5930.81,18162.3,0,-4.70337,1.43336,0
75420,5866.21,18182.2,0,-4.70808,1.41911,0
75430,5801.54,18202,0,-4.71275,1.40484,0
75440,5736.81,18221.5,0,-4.71736,1.39055,0
75450,5672.02,18240.8,0,-4.72193,1.37625,0
75460,5607.16,18260,0,-4.72644,1.36192,0
75470,5542.24,18278.9,0,-4.73091,1.34758,0
75480,5477.26,18297.6,0,-4.73532,1.33322,0
75490,5412.21,18316.2,0,-4.73968,1.31885,0
75500,5347.11,18334.5,0,-4.744,1.30446,0
75510,5281.94,18352.7,0,-4.74826,1.29005,0
75520,5216.72,18370.6,0,-4.75247,1.27563,0
75530,5151.43,18388.4,0,-4.75663,1.26119,0
75540,5086.09,18406,0,-4.76074,1.24673,0
75550,5020.69,18423.3,0,-4.7648,1.23226,0
75560,4955.24,18440.5,0,-4.76881,1.21778,0
75570,4889.73,18457.4,0,-4.77276,1.20328,0
75580,4824.16,18474.2,0,-4.77667,1.18876,0
75590,4758.54,18490.8,0,-4.78052,1.17423,0
75600,4692.87,18507.1,0,-4.78433,1.15969,0
75610,4627.14,18523.3,0,-4.78808,1.14513,0
75620,4561.36,18539.3,0,-4.79178,1.13056,0
75630,4495.53,18555,0,-4.79543,1.11597,0
75640,4429.65,18570.6,0,-4.79902,1.10137,0
75650,4363.72,18585.9,0,-4.80257,1.08676,0
75660,4297.73,18601.1,0,-4.80606,1.07213,0
75670,4231.7,18616.1,0,-4.80951,1.0575,0
75680,4165.62,18630.8,0,-4.81289,1.04285,0
75690,4099.5,18645.4,0,-4.81623,1.02818,0
75700,4033.32,18659.7,0,-4.81952,1.01351,0
75710,3967.11,18673.9,0,-4.82275,0.998823,0
75720,3900.84,18687.9,0,-4.82593,0.984126,0
75730,3834.53,18701.6,0,-4.82906,0.969417,0
75740,3768.18,18715.2,0,-4.83214,0.954697,0
75750,3701.78,18728.5,0,-4.83517,0.939967,0
75760,3635.35,18741.7,0,-4.83814,0.925226,0
75770,3568.87,18754.6,0,-4.84106,0.910474,0
75780,3502.35,18767.3,0,-4.84393,0.895713,0
75790,3435.79,18779.9,0,-4.84674,0.880941,0
75800,3369.19,18792.2,0,-4.84951,0.86616,0
75810,3302.55,18804.3,0,-4.85222,0.85137,0
75820,3235.87,18816.3,0,-4.85488,0.836571,0
75830,3169.15,18828,0,-4.85748,0.821763,0
75840,3102.4,18839.5,0,-4.86004,0.806946,0
75850,3035.62,18850.8,0,-4.86254,0.792121,0
75860,2968.79,18861.9,0,-4.86498,0.777287,0
75870,2901.94,18872.9,0,-4.86738,0.762446,0
75880,2835.05,18883.6,0,-4.86972,0.747597,0
75890,2768.12,18894.1,0,-4.87201,0.73274,0
75900,2701.17,18904.4,0,-4.87425,0.717877,0
75910,2634.18,18914.5,0,-4.87643,0.703006,0
75920,2567.16,18924.3,0,-4.87856,0.688129,0
75930,2500.12,18934,0,-4.88064,0.673245,0
75940,2433.04,18943.5,0,-4.88266,0.658355,0
75950,2365.93,18952.8,0,-4.88463,0.643459,0
75960,2298.8,18961.9,0,-4.88655,0.628557,0
75970,2231.64,18970.7,0,-4.88842,0.61365,0
75980,2164.45,18979.4,0,-4.89023,0.598737,0
75990,2097.24,18987.8,0,-4.89199,0.58382,0
76000,2030,18996.1,0,-4.8937,0.568897,0
76010,1962.74,19004.1,0,-4.89535,0.55397,0
76020,1895.45,19012,0,-4.89695,0.539039,0
76030,1828.14,19019.6,0,-4.8985,0.524104,0
76040,1760.81,19027,0,-4.89999,0.509165,0
76050,1693.46,19034.3,0,-4.90144,0.494222,0
76060,1626.08,19041.3,0,-4.90282,0.479276,0
76070,1558.69,19048.1,0,-4.90416,0.464327,0
76080,1491.28,19054.7,0,-4.90544,0.449375,0
76090,1423.85,19061.1,0,-4.90667,0.43442,0
76100,1356.4,19067.3,0,-4.90784,0.419463,0
76110,1288.94,19073.3,0,-4.90897,0.404504,0
76120,1221.46,19079.1,0,-4.91004,0.389543,0
76130,1153.96,19084.7,0,-4.91105,0.374581,0
76140,1086.45,19090,0,-4.91201,0.359617,0
76150,1018.92,19095.2,0,-4.91292,0.344651,0
76160,951.383,19100.2,0,-4.91378,0.329685,0
76170,883.831,19104.9,0,-4.91458,0.314719,0
76180,816.268,19109.5,0,-4.91533,0.299751,0
76190,748.694,19113.8,0,-4.91603,0.284784,0
76200,681.109,19118,0,-4.91668,0.269816,0
76210,613.514,19121.9,0,-4.91727,0.254849,0
76220,545.911,19125.6,0,-4.91781,0.239883,0
76230,478.3,19129.2,0,-4.91829,0.224917,0
76240,410.681,19132.5,0,-4.91872,0.209952,0
76250,343.055,19135.6,0,-4.9191,0.194988,0
76260,275.423,19138.5,0,-4.91943,0.180026,0
76270,207.786,19141.2,0,-4.9197,0.165066,0
76280,140.145,19143.7,0,-4.91992,0.150107,0
76290,72.4992,19146,0,-4.92009,0.135151,0
76300,4.85067,19148.1,0,-4.9202,0.120197,0
76310,-62.8002,19149.9,0,-4.92026,0.105246,0
76320,-130.453,19151.6,0,-4.92027,0.0902976,0
76330,-198.106,19153.1,0,-4.92023,0.0753525,0
76340,-265.76,19154.3,0,-4.92013,0.0604108,0
76350,-333.413,19155.4,0,-4.91998,0.0454726,0
76360,-401.064,19156.2,0,-4.91978,0.0305384,0
76370,-468.714,19156.9,0,-4.91952,0.0156082,0
76380,-536.361,19157.3,0,-4.91922,0.000682419,0
76390,-604.005,19157.6,0,-4.91886,-0.0142388,0
76400,-671.644,19157.6,0,-4.91844,-0.0291553,0
76410,-739.279,19157.4,0,-4.91798,-0.0440667,0
76420,-806.908,19157,0,-4.91746,-0.0589728,0
76430,-874.53,19156.4,0,-4.91689,-0.0738735,0
76440,-942.146,19155.6,0,-4.91627,-0.0887683,0
76450,-1009.75,19154.6,0,-4.91559,-0.103657,0
76460,-1077.35,19153.4,0,-4.91486,-0.11854,0
76470,-1144.94,19152,0,-4.91409,-0.133416,0
76480,-1212.52,19150.4,0,-4.91325,-0.148286,0
76490,-1280.09,19148.6,0,-4.91237,-0.163148,0
76500,-1347.65,19146.6,0,-4.91143,-0.178004,0
76510,-1415.2,19144.4,0,-4.91045,-0.192852,0
76520,-1482.73,19141.9,0,-4.90941,-0.207693,0
76530,-1550.25,19139.3,0,-4.90832,-0.222526,0
76540,-1617.76,19136.5,0,-4.90717,-0.23735,0
76550,-1685.25,19133.4,0,-4.90598,-0.252167,0
76560,-1752.72,19130.2,0,-4.90473,-0.266974,0
76570,-1820.18,19126.7,0,-4.90343,-0.281774,0
76580,-1887.62,19123.1,0,-4.90208,-0.296564,0
76590,-1955.04,19119.2,0,-4.90068,-0.311345,0
76600,-2022.45,19115.2,0,-4.89923,-0.326116,0
76610,-2089.84,19110.9,0,-4.89772,-0.340878,0
76620,-2157.2,19106.4,0,-4.89616,-0.35563,0
76630,-2224.55,19101.8,0,-4.89456,-0.370372,0
76640,-2291.87,19096.9,0,-4.8929,-0.385104,0
76650,-2359.17,19091.8,0,-4.89119,-0.399825,0
76660,-2426.45,19086.5,0,-4.88943,-0.414535,0
76670,-2493.71,19081.1,0,-4.88762,-0.429234,0
76680,-2560.94,19075.4,0,-4.88575,-0.443922,0
76690,-2628.15,19069.5,0,-4.88384,-0.458599,0
76700,-2695.33,19063.4,0,-4.88188,-0.473264,0
76710,-2762.48,19057.1,0,-4.87986,-0.487917,0
76720,-2829.61,19050.6,0,-4.8778,-0.502558,0
76730,-2896.71,19043.9,0,-4.87568,-0.517187,0
76740,-2963.78,19037.1,0,-4.87352,-0.531803,0
76750,-3030.83,19030,0,-4.8713,-0.546406,0
76760,-3097.84,19022.7,0,-4.86903,-0.560997,0
76770,-3164.82,19015.2,0,-4.86672,-0.575574,0
76780,-3231.78,19007.5,0,-4.86435,-0.590138,0
76790,-3298.7,18999.6,0,-4.86193,-0.604688,0
76800,-3365.58,18991.5,0,-4.85946,-0.619224,0
76810,-3432.44,18983.2,0,-4.85695,-0.633746,0
76820,-3499.26,18974.7,0,-4.85438,-0.648255,0
76830,-3566.04,18966,0,-4.85177,-0.662748,0
76840,-3632.79,18957.1,0,-4.8491,-0.677227,0
76850,-3699.51,18948,0,-4.84639,-0.691691,0
76860,-3766.19,18938.7,0,-4.84362,-0.70614,0
76870,-3832.83,18929.2,0,-4.84081,-0.720574,0
76880,-3899.43,18919.5,0,-4.83795,-0.734992,0
76890,-3966,18909.6,0,-4.83503,-0.749394,0
76900,-4032.52,18899.6,0,-4.83207,-0.763781,0
76910,-4099.01,18889.3,0,-4.82906,-0.778151,0
76920,-4165.45,18878.8,0,-4.82601,-0.792505,0
76930,-4231.85,18868.1,0,-4.8229,-0.806843,0
76940,-4298.22,18857.2,0,-4.81975,-0.821163,0
76950,-4364.53,18846.1,0,-4.81654,-0.835467,0
76960,-4430.81,18834.9,0,-4.81329,-0.849754,0
76970,-4497.04,18823.4,0,-4.80999,-0.864023,0
76980,-4563.23,18811.7,0,-4.80664,-0.878275,0
76990,-4629.37,18799.9,0,-4.80325,-0.892509,0
77000,-4695.46,18787.8,0,-4.7998,-0.906725,0
77010,-4761.51,18775.6,0,-4.79631,-0.920923,0
77020,-4827.51,18763.1,0,-4.79277,-0.935102,0
77030,-4893.47,18750.5,0,-4.78919,-0.949263,0
77040,-4959.37,18737.6,0,-4.78555,-0.963406,0
77050,-5025.23,18724.6,0,-4.78187,-0.977529,0
77060,-5091.03,18711.4,0,-4.77814,-0.991633,0
77070,-5156.79,18697.9,0,-4.77437,-1.00572,0
77080,-5222.49,18684.3,0,-4.77055,-1.01978,0
77090,-5288.15,18670.5,0,-4.76668,-1.03383,0
77100,-5353.75,18656.5,0,-4.76276,-1.04786,0
77110,-5419.29,18642.3,0,-4.7588,-1.06186,0
77120,-5484.79,18627.9,0,-4.75479,-1.07585,0
77130,-5550.22,18613.3,0,-4.75074,-1.08981,0
77140,-5615.61,18598.6,0,-4.74663,-1.10376,0
77150,-5680.93,18583.6,0,-4.74249,-1.11768,0
77160,-5746.21,18568.4,0,-4.73829,-1.13158,0
77170,-5811.42,18553.1,0,-4.73406,-1.14546,0
77180,-5876.58,18537.5,0,-4.72977,-1.15932,0
77190,-5941.67,18521.8,0,-4.72544,-1.17316,0
77200,-6006.71,18505.9,0,-4.72107,-1.18698,0
77210,-6071.69,18489.8,0,-4.71665,-1.20077,0
77220,-6136.61,18473.5,0,-4.71218,-1.21455,0
77230,-6201.47,18457,0,-4.70767,-1.2283,0
77240,-6266.27,18440.3,0,-4.70311,-1.24203,0
77250,-6331.01,18423.4,0,-4.69851,-1.25573,0
77260,-6395.68,18406.4,0,-4.69387,-1.26941,0
77270,-6460.29,18389.1,0,-4.68918,-1.28307,0
77280,-6524.84,18371.7,0,-4.68445,-1.29671,0
77290,-6589.32,18354,0,-4.67967,-1.31032,0
77300,-6653.74,18336.2,0,-4.67485,-1.32391,0
77310,-6718.09,18318.2,0,-4.66998,-1.33748,0
77320,-6782.37,18300,0,-4.66507,-1.35102,0
77330,-6846.59,18281.7,0,-4.66012,-1.36454,0
77340,-6910.74,18263.1,0,-4.65512,-1.37804,0
77350,-6974.82,18244.4,0,-4.65008,-1.39151,0
77360,-7038.84,18225.4,0,-4.645,-1.40495,0
77370,-7102.78,18206.3,0,-4.63987,-1.41837,0
77380,-7166.66,18187,0,-4.6347,-1.43177,0
77390,-7230.46,18167.5,0,-4.62949,-1.44514,0
77400,-7294.2,18147.9,0,-4.62424,-1.45849,0
77410,-7357.86,18128,0,-4.61894,-1.47181,0
77420,-7421.45,18108,0,-4.6136,-1.4851,0
77430,-7484.96,18087.8,0,-4.60822,-1.49837,0
77440,-7548.41,18067.4,0,-4.6028,-1.51162,0
77450,-7611.78,18046.8,0,-4.59733,-1.52483,0
77460,-7675.07,18026,0,-4.59183,-1.53803,0
77470,-7738.29,18005,0,-4.58628,-1.55119,0
77480,-7801.44,17983.9,0,-4.58069,-1.56433,0
77490,-7864.51,17962.6,0,-4.57506,-1.57745,0
77500,-7927.5,17941.1,0,-4.56939,-1.59053,0
77510,-7990.41,17919.4,0,-4.56367,-1.60359,0
77520,-8053.25,17897.6,0,-4.55792,-1.61662,0
77530,-8116,17875.6,0,-4.55212,-1.62963,0
77540,-8178.68,17853.3,0,-4.54629,-1.64261,0
77550,-8241.28,17830.9,0,-4.54041,-1.65556,0
77560,-8303.8,17808.4,0,-4.5345,-1.66848,0
77570,-8366.24,17785.6,0,-4.52854,-1.68138,0
77580,-8428.6,17762.7,0,-4.52255,-1.69425,0
77590,-8490.87,17739.6,0,-4.51651,-1.70709,0
77600,-8553.06,17716.3,0,-4.51044,-1.7199,0
77610,-8615.17,17692.9,0,-4.50432,-1.73268,0
77620,-8677.2,17669.2,0,-4.49817,-1.74544,0
77630,-8739.14,17645.4,0,-4.49198,-1.75816,0
77640,-8801,17621.4,0,-4.48575,-1.77086,0
77650,-8862.77,17597.3,0,-4.47948,-1.78353,0
77660,-8924.46,17572.9,0,-4.47317,-1.79617,0
77670,-8986.06,17548.4,0,-4.46682,-1.80878,0
77680,-9047.57,17523.8,0,-4.46044,-1.82137,0
77690,-9109,17498.9,0,-4.45402,-1.83392,0
77700,-9170.34,17473.9,0,-4.44755,-1.84644,0
77710,-9231.59,17448.7,0,-4.44106,-1.85894,0
77720,-9292.75,17423.3,0,-4.43452,-1.8714,0
77730,-9353.82,17397.8,0,-4.42794,-1.88384,0
77740,-9414.8,17372,0,-4.42133,-1.89624,0
77750,-9475.7,17346.2,0,-4.41469,-1.90861,0
77760,-9536.5,17320.1,0,-4.408,-1.92096,0
77770,-9597.21,17293.9,0,-4.40128,-1.93327,0
77780,-9657.83,17267.5,0,-4.39452,-1.94556,0
77790,-9718.35,17240.9,0,-4.38772,-1.95781,0
77800,-9778.79,17214.2,0,-4.38089,-1.97003,0
77810,-9839.12,17187.3,0,-4.37403,-1.98223,0
77820,-9899.37,17160.2,0,-4.36712,-1.99439,0
77830,-9959.52,17133,0,-4.36018,-2.00652,0
77840,-10019.6,17105.5,0,-4.35321,-2.01862,0
77850,-10079.5,17078,0,-4.3462,-2.03068,0
77860,-10139.4,17050.2,0,-4.33915,-2.04272,0
77870,-10199.2,17022.3,0,-4.33207,-2.05472,0
77880,-10258.8,16994.3,0,-4.32496,-2.0667,0
77890,-10318.4,16966,0,-4.31781,-2.07864,0
77900,-10377.9,16937.6,0,-4.31062,-2.09055,0
77910,-10437.3,16909,0,-4.3034,-2.10243,0
77920,-10496.6,16880.3,0,-4.29615,-2.11427,0
77930,-10555.7,16851.4,0,-4.28886,-2.12609,0
77940,-10614.8,16822.4,0,-4.28154,-2.13787,0
77950,-10673.8,16793.1,0,-4.27419,-2.14962,0
77960,-10732.7,16763.8,0,-4.2668,-2.16134,0
77970,-10791.5,16734.2,0,-4.25937,-2.17302,0
77980,-10850.1,16704.5,0,-4.25192,-2.18468,0
77990,-10908.7,16674.7,0,-4.24443,-2.1963,0
78000,-10967.2,16644.6,0,-4.23691,-2.20788,0
78010,-11025.6,16614.4,0,-4.22936,-2.21944,0
78020,-11083.8,16584.1,0,-4.22177,-2.23096,0
78030,-11142,16553.6,0,-4.21415,-2.24245,0
78040,-11200,16522.9,0,-4.2065,-2.2539,0
78050,-11258,16492.1,0,-4.19882,-2.26533,0
78060,-11315.8,16461.1,0,-4.1911,-2.27671,0
78070,-11373.6,16430,0,-4.18335,-2.28807,0
78080,-11431.2,16398.7,0,-4.17558,-2.29939,0
78090,-11488.8,16367.3,0,-4.16777,-2.31068,0
78100,-11546.2,16335.7,0,-4.15993,-2.32193,0
78110,-11603.5,16303.9,0,-4.15206,-2.33316,0
78120,-11660.7,16272,0,-4.14415,-2.34434,0
78130,-11717.8,16239.9,0,-4.13622,-2.3555,0
78140,-11774.8,16207.7,0,-4.12826,-2.36662,0
78150,-11831.7,16175.3,0,-4.12026,-2.3777,0
78160,-11888.5,16142.8,0,-4.11224,-2.38875,0
78170,-11945.1,16110.1,0,-4.10419,-2.39977,0
78180,-12001.7,16077.3,0,-4.0961,-2.41075,0
78190,-12058.1,16044.3,0,-4.08799,-2.4217,0
78200,-12114.4,16011.2,0,-4.07985,-2.43262,0
78210,-12170.7,15977.9,0,-4.07168,-2.4435,0
78220,-12226.8,15944.5,0,-4.06347,-2.45434,0
78230,-12282.8,15910.9,0,-4.05525,-2.46515,0
78240,-12338.7,15877.1,0,-4.04699,-2.47593,0
78250,-12394.4,15843.3,0,-4.0387,-2.48667,0
78260,-12450.1,15809.2,0,-4.03039,-2.49738,0
78270,-12505.6,15775.1,0,-4.02204,-2.50805,0
78280,-12561,15740.7,0,-4.01367,-2.51868,0
78290,-12616.4,15706.3,0,-4.00527,-2.52928,0
78300,-12671.6,15671.6,0,-3.99684,-2.53985,0
78310,-12726.6,15636.9,0,-3.98839,-2.55038,0
78320,-12781.6,15602,0,-3.97991,-2.56088,0
78330,-12836.5,15566.9,0,-3.9714,-2.57134,0
78340,-12891.2,15531.7,0,-3.96286,-2.58176,0
78350,-12945.8,15496.4,0,-3.9543,-2.59215,0
78360,-13000.3,15460.9,0,-3.94571,-2.60251,0
78370,-13054.7,15425.3,0,-3.9371,-2.61283,0
78380,-13109,15389.5,0,-3.92846,-2.62311,0
78390,-13163.1,15353.6,0,-3.91979,-2.63336,0
78400,-13217.1,15317.5,0,-3.91109,-2.64357,0
78410,-13271,15281.3,0,-3.90237,-2.65375,0
78420,-13324.8,15245,0,-3.89363,-2.66389,0
78430,-13378.5,15208.5,0,-3.88486,-2.67399,0
78440,-13432,15171.9,0,-3.87606,-2.68406,0
78450,-13485.5,15135.1,0,-3.86724,-2.6941,0
78460,-13538.8,15098.2,0,-3.8584,-2.70409,0
78470,-13592,15061.2,0,-3.84953,-2.71405,0
78480,-13645,15024,0,-3.84063,-2.72398,0
78490,-13698,14986.7,0,-3.83171,-2.73387,0
78500,-13750.8,14949.3,0,-3.82277,-2.74372,0
78510,-13803.5,14911.7,0,-3.8138,-2.75354,0
78520,-13856.1,14874,0,-3.80481,-2.76332,0
78530,-13908.5,14836.2,0,-3.7958,-2.77306,0
78540,-13960.8,14798.2,0,-3.78676,-2.78277,0
78550,-14013,14760.1,0,-3.7777,-2.79244,0
78560,-14065.1,14721.8,0,-3.76861,-2.80208,0
78570,-14117.1,14683.4,0,-3.7595,-2.81168,0
78580,-14168.9,14644.9,0,-3.75037,-2.82124,0
78590,-14220.6,14606.3,0,-3.74122,-2.83077,0
78600,-14272.2,14567.5,0,-3.73204,-2.84025,0
78610,-14323.6,14528.6,0,-3.72285,-2.84971,0
78620,-14375,14489.5,0,-3.71363,-2.85912,0
